"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","Negative.Rush.Grade.Percentage","Positive.Rush.Grade.Percentage","row_id"
"Arturo Mattocks","MORGAN ST",17,21.54,"D","LB",2026,"MEAC",61,54.9,57.6,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"0","0.00%",0,5,0,"20.00%","0",1,9,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",0,2,"0.00%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",2,2,0,2,0,"FCS",67,NA,NA,NA,67
"Quinn Kennedy","VA MILT IN",28,21.44,"D","LB",2026,"Southern",48.2,43.9,NA,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,NA,NA,NA,NA,13,14,"23.10%","7.70%",3,15,1,"100%",7,7,0,0,0,0,95.8,0.47,0,"33.30%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",7,4,"0.00%",46,2,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",375,NA,NA,NA,375
"Talan Dudley","LEHIGH",33,21.37,"D","LB",2026,"Patriot",44.8,43.4,NA,54,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,NA,NA,NA,NA,17,2,"23.50%","11.80%",4,16,2,"66.70%",27,13.5,0,2,1,0,55.6,1.69,1,"12.50%",0,0,1,2,1,"6.30%","0.00%","66.70%","33.30%",9,6.3,"0.00%",44,3,"25.00%",2,1,0,"25.00%",1,2,1,0,0,"0.00%",4,4,0,0,0,"FCS",182,NA,NA,NA,182
"Temond Marcus","HAMPTON",48,21.28,"D","LB",2026,"CAA",40.9,32.2,46.9,62.6,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0,7,9,2,"0","50.00%",25,27,11,"25.90%","3.70%",7,19,4,"80.00%",61,15.3,0,2,0,0,117.5,3.21,2,"26.30%",0,0,0,1,1,"10.50%","0.00%","40.00%","0.00%",12.2,-1,"0.00%",4,3,"57.10%",1,0,0,"60.00%",1,1,3,1,0,"50.00%",7,7,0,0,1,"FCS",264,NA,NA,NA,264
"Blake Fann","NWSTATE",29,21.22,"D","LB",2026,"Southland",53.8,56,60,54.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"0","0.00%",0,16,0,"6.30%","0",1,12,1,"100%",21,21,0,1,0,0,118.8,1.75,1,"8.30%",0,1,0,1,0,"8.30%","100%","100%","0.00%",21,10,"0.00%",13,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"FCS",118,NA,NA,NA,118
"Jackson King","NWSTATE",27,20.96,"D","LB",2026,"Southland",57.6,54.5,NA,62.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,20,1,"10.00%","5.00%",2,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",23,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",226,NA,NA,NA,226
"Ja'Wuan Nickson","E ILLINOIS",46,20.9,"D","LB",2026,"Big South - OVC Football Association",45,55.3,59.5,42.9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,1,"0","0.00%",0,24,-2,"16.70%","12.50%",4,21,4,"100%",56,14,0,3,0,0,118.8,2.67,3,"14.30%",0,4,0,3,0,"14.30%","100%","75.00%","0.00%",14,5.5,"0.00%",5,2,"33.30%",1,1,1,"0.00%",1,1,0,0,0,"100%",3,3,0,0,1,"FCS",259,NA,NA,NA,259
"Aaron Kizzee","TEXAS STHN",34,20.7,"D","LB",2026,"SWAC",41.1,65.2,59.1,31.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,"0","0.00%",0,17,6,"5.90%","5.90%",1,15,4,"100%",107,26.8,2,2,0,0,158.3,7.13,4,"33.30%",0,0,0,4,0,"26.70%","0.00%","50.00%","0.00%",26.8,7,"0.00%",5,3,"50.00%",0,2,0,"25.00%",3,0,1,0,0,"100%",6,6,0,0,2,"FCS",246,NA,NA,NA,246
"Jacob Williams","TEXAS STHN",19,20.62,"D","LB",2026,"SWAC",52.9,42,60,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,"0","0.00%",0,8,15,"25.00%","0",2,9,1,"100%",5,5,0,0,0,0,87.5,0.56,0,"22.20%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",5,-3,"0.00%",11,2,"50.00%",0,0,0,"66.70%",1,0,2,0,0,"0.00%",4,4,0,1,0,"FCS",20,NA,NA,NA,20
"Danny Sears","NWSTATE",28,20.25,"D","LB",2026,"Southland",42.4,31.5,58.7,64.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,"0","0.00%",0,16,7.75,"31.30%","12.50%",5,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"30.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",9,5,"28.60%",1,1,0,"33.30%",4,0,2,0,0,"0.00%",6,7,1,0,0,"FCS",38,NA,NA,NA,38
"Caleb Ellison","FURMAN",52,19.98,"F","LB",2026,"Southern",55.9,58.2,59.4,55.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,"0","0.00%",0,29,5,"13.80%","3.50%",4,22,1,"100%",6,6,0,1,0,0,91.7,0.27,0,"18.20%",0,0,0,2,0,"0.00%","0.00%","100%","0.00%",6,3,"0.00%",17,4,"33.30%",0,2,0,"0.00%",3,0,0,0,0,"66.70%",6,6,0,1,2,"FCS",262,NA,NA,NA,262
"Graydon Rollins","YNGTOWN ST",39,19.53,"F","LB",2026,"Missouri Valley",48,48.4,NA,53.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,NA,NA,NA,NA,22,5.5,"18.20%","0",4,17,2,"100%",14,7,1,1,0,0,135.4,0.82,0,"0.00%",0,0,0,1,0,"0.00%","0.00%","50.00%","0.00%",7,-1.5,"0.00%",35,6,"14.30%",1,1,0,"16.70%",4,1,1,0,0,"0.00%",7,7,0,1,0,"FCS",177,NA,NA,NA,177
"Alex Rose","INDIANA ST",38,19.46,"F","LB",2026,"Missouri Valley",52.3,58.3,61.1,56.9,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,5,7,"14.30%","14.30%",7.1,18,2,"16.70%","16.70%",3,13,0,"0.00%",0,0,0,0,0,0,0,0,0,"23.10%",0,0,0,2,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",36,3,"50.00%",1,1,0,"50.00%",1,1,2,0,0,"50.00%",6,6,0,1,1,"FCS",73,NA,NA,NA,73
"Blake Surratt","MOREHEAD",20,19.27,"F","LB",2026,"Pioneer",57.6,50.1,NA,63.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,9,0,"22.20%","11.10%",2,11,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"45.50%",0,0,1,0,0,"0.00%","0.00%","0.00%","0.00%",0,4,"0.00%",30,1,"50.00%",1,0,0,"50.00%",0,1,1,0,0,"0.00%",2,2,0,0,0,"FCS",364,NA,NA,NA,364
"Charlie Sasso","MONMOUTH",32,18.91,"F","LB",2026,"CAA",47.9,50.9,72.1,44,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,5,NA,NA,NA,NA,21,5,"14.30%","4.80%",3,11,0,"0.00%",0,0,0,0,0,0,0,0,0,"18.20%",0,0,0,2,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",5,5,"44.40%",0,2,0,"50.00%",3,0,3,1,0,"33.30%",9,9,0,1,1,"FCS",53,NA,NA,NA,53
"Luke Williams","TXAMEA",42,18.6,"F","LB",2026,"Southland",38.6,27.1,59.5,67,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,11,1,"0","0.00%",0,22,2.5,"50.00%","22.70%",11,19,1,"100%",10,10,0,1,0,0,108.3,0.53,0,"42.10%",0,0,0,0,0,"0.00%","0.00%","100%","0.00%",10,2,"0.00%",32,3,"50.00%",1,1,1,"60.00%",2,0,3,0,0,"0.00%",6,6,1,0,0,"FCS",61,NA,NA,NA,61
"Helaman Ofahengaue","UTAHTC",21,18.54,"F","LB",2026,"Big Sky",52.7,56.8,NA,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,NA,NA,NA,14,7,"14.30%","0",2,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",7,2,"33.30%",0,0,0,"33.30%",2,0,1,0,0,"0.00%",3,3,0,0,0,"FCS",100,NA,NA,NA,100
"Javen Edmiston","TENN STATE",19,18.12,"F","LB",2026,"Big South - OVC Football Association",43.8,52,NA,45.9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,NA,NA,NA,NA,10,6,"30.00%","30.00%",3,9,1,"100%",7,7,0,0,0,0,95.8,0.78,0,"11.10%",0,1,0,2,0,"0.00%","100%","0.00%","0.00%",7,0,"0.00%",40,3,"50.00%",1,1,1,"40.00%",2,1,2,0,0,"100%",6,6,0,0,1,"FCS",97,NA,NA,NA,97
"Drew Wilson","LAFAYETTE",19,18.01,"F","LB",2026,"Patriot",43.3,47.5,NA,50.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,NA,NA,NA,NA,12,5,"25.00%","0",3,7,3,"100%",32,10.7,0,2,0,0,111.1,4.57,1,"42.90%",0,2,0,2,1,"14.30%","66.70%","66.70%","0.00%",10.7,7.3,"0.00%",4,3,"25.00%",0,0,0,"33.30%",2,0,1,1,0,"0.00%",4,4,0,1,0,"FCS",92,NA,NA,NA,92
"Rod Tasco","VA MILT IN",27,18,"F","LB",2026,"Southern",57.7,63.8,56.9,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,"0","0.00%",0,15,3,"6.70%","13.30%",1,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",4,1,"50.00%",0,1,0,"0.00%",1,0,0,0,0,"100%",2,2,0,0,1,"FCS",334,NA,NA,NA,334
"Devon Anderson","W ILLINOIS",52,17.94,"F","LB",2026,"Big South - OVC Football Association",53.6,51.7,52.6,63.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,"0","0.00%",0,33,2.5,"9.10%","0",3,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",1,2,"33.30%",0,1,0,"33.30%",2,0,1,0,0,"0.00%",3,3,0,0,0,"FCS",63,NA,NA,NA,63
"Stephen Henderson","YNGTOWN ST",24,17.94,"F","LB",2026,"Missouri Valley",46.6,60.9,55.4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,"0","0.00%",0,12,3,"8.30%","0",1,8,1,"100%",28,28,0,1,0,0,118.8,3.5,1,"50.00%",0,0,0,1,0,"12.50%","0.00%","100%","0.00%",28,-3,"0.00%",23,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",176,NA,NA,NA,176
"Noah Livingston","LIUSHAR",26,17.81,"F","LB",2026,"Northeast",50.3,42.3,72.8,55.2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,4,3,"33.30%","33.30%",16.7,14,0,"21.40%","0",3,9,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",0,2,"33.30%",1,0,0,"0.00%",0,1,0,0,0,"50.00%",3,3,0,1,1,"FCS",188,NA,NA,NA,188
"Ty Brewer","W GEORGIA",20,17.81,"F","LB",2026,"United Athletic",55.9,42.6,70.9,62.9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,"0","0.00%",0,11,0,"18.20%","0",2,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"62.50%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",21,1,"66.70%",0,0,0,"100%",0,0,2,1,0,"0.00%",3,3,0,0,0,"FCS",209,NA,NA,NA,209
"Malaki Te'o","N ARIZONA",24,17.44,"F","LB",2026,"Big Sky",51.6,36.2,76.6,57.1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,5,2,"0","50.00%",25,8,1.5,"50.00%","12.50%",4,14,1,"100%",12,12,0,1,0,0,116.7,0.86,0,"14.30%",0,0,0,1,1,"0.00%","0.00%","100%","0.00%",12,-1,"0.00%",28,2,"33.30%",0,1,0,"0.00%",2,0,0,0,0,"100%",3,3,0,0,1,"FCS",99,NA,NA,NA,99
"Kyran McConnell","GRAMBLING",29,17.12,"F","LB",2026,"SWAC",47.7,48,55.5,55.9,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,1,2,4,5,"0","0.00%",0,13,2,"23.10%","15.40%",3,11,1,"100%",12,12,0,1,0,0,116.7,1.09,0,"18.20%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",12,12,"0.00%",21,2,"33.30%",0,1,0,"0.00%",1,0,0,1,0,"50.00%",3,3,0,1,1,"FCS",151,NA,NA,NA,151
"Raleigh Herbert","FURMAN",52,16.44,"F","LB",2026,"Southern",44.8,30.9,55.4,66.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,"0","0.00%",0,29,6,"27.60%","3.50%",8,19,0,"0.00%",0,0,0,0,0,0,0,0,0,"21.10%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",24,3,"40.00%",1,1,0,"50.00%",2,0,2,0,0,"0.00%",5,5,1,0,0,"FCS",87,NA,NA,NA,87
"Paul Widerman","LAFAYETTE",47,16.43,"F","LB",2026,"Patriot",47.1,58.4,55.8,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,"0","0.00%",0,25,2.5,"12.00%","4.00%",3,19,2,"66.70%",11,5.5,0,0,0,0,72.9,0.58,0,"21.10%",0,2,1,2,1,"0.00%","66.70%","0.00%","0.00%",3.7,1.3,"0.00%",9,3,"40.00%",0,2,0,"33.30%",2,0,1,1,0,"50.00%",5,5,0,1,1,"FCS",181,NA,NA,NA,181
"Antonio Dobbins","W ILLINOIS",39,16.05,"F","LB",2026,"Big South - OVC Football Association",58.2,51.6,54.5,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,"0","0.00%",0,18,1,"16.70%","5.60%",3,17,1,"100%",5,5,0,0,0,0,87.5,0.29,0,"17.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",5,-3,"0.00%",4,2,"33.30%",0,0,0,"50.00%",1,0,1,0,0,"0.00%",3,3,0,1,0,"FCS",361,NA,NA,NA,361
"I'Ziah Emery","NORFOLK",23,15.82,"F","LB",2026,"MEAC",51.1,45.9,59.5,63.2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,"0","0.00%",0,16,0,"12.50%","0",2,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",20,2,"50.00%",1,0,0,"66.70%",0,1,2,1,1,"0.00%",4,4,0,1,0,"FCS",311,NA,NA,NA,311
"Cody Pham","GEORGETOWN",53,15.27,"F","LB",2026,"Patriot",41,37,65.9,50.5,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,11,14,2,"0","0.00%",0,35,5.33,"34.30%","17.10%",12,16,1,"100%",16,16,0,1,0,0,118.8,1,1,"18.80%",0,0,0,1,1,"6.30%","0.00%","100%","0.00%",16,4,"0.00%",10,7,"46.20%",2,1,0,"54.50%",3,2,6,0,0,"0.00%",13,13,0,2,0,"FCS",133,NA,NA,NA,133
"Keith Charney","AUSTINPEAY",15,15.17,"F","LB",2026,"United Athletic",50.6,64.3,53.6,49.5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,3,"0","33.30%",16.7,7,0,"0","0",0,5,1,"100%",4,4,0,0,0,0,83.3,0.8,0,"60.00%",0,1,0,1,0,"0.00%","100%","0.00%","0.00%",4,-5,"0.00%",23,1,"66.70%",0,0,0,"0.00%",0,0,0,1,0,"66.70%",2,3,0,1,2,"FCS",197,NA,NA,NA,197
"Tango McCauley Jr.","N ALABAMA",39,14.73,"F","LB",2026,"United Athletic",49,57.5,54.2,49,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,4,5,"0","20.00%",10,17,3,"11.80%","11.80%",2,17,1,"100%",2,2,1,1,0,0,118.8,0.12,0,"11.80%",0,1,0,2,0,"0.00%","100%","100%","0.00%",2,-1,"0.00%",1,2,"50.00%",1,1,0,"33.30%",1,1,1,0,0,"100%",4,4,0,0,1,"FCS",273,NA,NA,NA,273
"Jalyn Turner","PRESBYTERN",17,14.58,"F","LB",2026,"Pioneer",43.3,38.2,57.3,61.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"0","0.00%",0,11,3,"27.30%","9.10%",3,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",3,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",138,NA,NA,NA,138
"Darius Moore","ABILENE CH",59,14.53,"F","LB",2026,"United Athletic",29.5,42.1,55.3,29.7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,"0","0.00%",0,26,4,"23.10%","11.50%",6,30,9,"100%",126,14,0,6,0,0,118.8,4.2,3,"33.30%",0,8,0,7,0,"10.00%","88.90%","66.70%","0.00%",14,4.9,"0.00%",0,6,"33.30%",2,1,0,"25.00%",2,1,1,1,0,"40.00%",9,9,1,2,2,"FCS",62,NA,NA,NA,62
"Jusden Culpper","MS VLY ST",27,14.29,"F","LB",2026,"SWAC",51.4,45.8,59.8,58.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,"0","0.00%",0,11,8,"18.20%","0",2,15,1,"100%",8,8,0,0,0,0,100,0.53,0,"6.70%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",8,-1,"0.00%",9,3,"50.00%",1,0,0,"50.00%",1,1,2,0,0,"50.00%",6,6,0,1,1,"FCS",318,NA,NA,NA,318
"Sonny Vitale","TXAMEA",21,14.19,"F","LB",2026,"Southland",40.9,36.6,59.5,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,"0","0.00%",0,16,8,"25.00%","0",4,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",36,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",359,NA,NA,NA,359
"Eli Jones","AUSTINPEAY",44,14.04,"F","LB",2026,"United Athletic",48.5,52.8,59.9,48.1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,"0","0.00%",0,30,2.75,"13.30%","3.30%",4,13,1,"100%",8,8,0,1,0,0,100,0.62,0,"7.70%",0,1,0,2,0,"0.00%","100%","100%","0.00%",8,5,"0.00%",34,5,"44.40%",1,4,0,"37.50%",4,1,3,0,0,"100%",9,9,0,0,1,"FCS",49,NA,NA,NA,49
"Jordyn Stewart","E ILLINOIS",20,13.25,"F","LB",2026,"Big South - OVC Football Association",30.8,53.5,NA,30.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,8,6,"12.50%","0",1,12,1,"50.00%",5,5,0,0,0,0,56.3,0.42,0,"16.70%",0,2,1,3,0,"0.00%","100%","0.00%","0.00%",2.5,13,"0.00%",34,2,"0.00%",1,0,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",215,NA,NA,NA,215
"Chiagozie Oliver","LIUSHAR",21,13.25,"F","LB",2026,"Northeast",50.2,49.4,NA,54.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,14,4,"14.30%","0",2,7,1,"100%",8,8,0,1,0,0,100,1.14,0,"0.00%",0,1,0,1,0,"0.00%","100%","100%","0.00%",8,5,"0.00%",39,2,"50.00%",1,1,0,"33.30%",1,1,1,0,0,"100%",4,4,0,0,1,"FCS",328,NA,NA,NA,328
"Justice Cross","FL A&M",23,13,"F","LB",2026,"SWAC",37.1,28.6,NA,62.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,NA,NA,NA,NA,15,8,"40.00%","0",6,8,1,"50.00%",4,4,0,0,0,0,56.3,0.5,0,"25.00%",0,0,1,1,1,"0.00%","0.00%","0.00%","0.00%",2,7.5,"0.00%",5,2,"33.30%",0,0,0,"50.00%",1,0,1,1,0,"0.00%",3,3,0,1,0,"FCS",14,NA,NA,NA,14
"Daniel Ufua","HAMPTON",19,11.81,"F","LB",2026,"CAA",43,40.4,59.8,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,"0","0.00%",0,9,0,"33.30%","22.20%",3,8,1,"100%",68,68,0,0,0,0,118.8,8.5,1,"12.50%",0,0,0,1,0,"12.50%","0.00%","0.00%","0.00%",68,-4,"0.00%",12,1,"66.70%",0,0,0,"100%",0,0,1,0,0,"50.00%",3,3,0,1,1,"FCS",60,NA,NA,NA,60
"DeJuan Harris","CHISTA",43,11.28,"F","LB",2026,"IND (FCS)",40.5,39.4,52.9,53.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,"0","0.00%",0,22,5,"22.70%","0",5,14,1,"100%",15,15,0,1,0,0,118.8,1.07,1,"28.60%",0,0,0,1,0,"7.10%","0.00%","100%","0.00%",15,7,"0.00%",9,3,"25.00%",2,0,0,"25.00%",1,2,1,0,0,"0.00%",4,4,0,0,0,"FCS",380,NA,NA,NA,380
"Jayden Brown","MAINE",33,10.69,"F","LB",2026,"CAA",47.3,49.6,59.1,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,"0","0.00%",0,17,6,"11.80%","0",2,14,2,"100%",19,9.5,0,1,0,0,106.3,1.36,0,"14.30%",0,2,0,2,1,"0.00%","100%","50.00%","0.00%",9.5,0,"0.00%",18,1,"66.70%",0,0,0,"50.00%",1,0,1,0,0,"100%",3,3,0,0,1,"FCS",248,NA,NA,NA,248
"Derron Moore","ARKAPB",40,9.25,"F","LB",2026,"SWAC",31.4,28.6,59.9,48.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,"0","0.00%",0,23,8.33,"34.80%","4.30%",8,16,2,"100%",33,16.5,0,1,0,0,118.8,2.06,1,"37.50%",0,2,0,2,0,"6.30%","100%","50.00%","0.00%",16.5,8.5,"0.00%",14,3,"25.00%",0,1,0,"25.00%",3,0,1,0,0,"0.00%",4,4,0,0,0,"FCS",143,NA,NA,NA,143
"Brock Driver","E KENTUCKY",17,9.24,"F","LB",2026,"United Athletic",28.3,50.3,NA,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,10,0,"20.00%","0",2,7,1,"100%",30,30,1,1,0,0,158.3,4.29,1,"0.00%",0,0,0,1,0,"14.30%","0.00%","100%","0.00%",30,27,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",260,NA,NA,NA,260
"Conlee Crossno","MURRAY ST",19,8.41,"F","LB",2026,"Missouri Valley",44.3,37.9,NA,54.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,NA,NA,7,0,"28.60%","0",2,12,1,"100%",20,20,0,1,0,0,118.8,1.67,1,"16.70%",0,1,0,1,0,"8.30%","100%","100%","0.00%",20,-2,"0.00%",5,1,"66.70%",1,0,0,"100%",0,0,1,0,0,"50.00%",2,3,1,0,1,"FCS",228,NA,NA,NA,228
"Camden Clinton","VA MILT IN",25,7.49,"F","LB",2026,"Southern",39.1,51.5,NA,40.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,12,0,"16.70%","8.30%",2,13,2,"100%",30,15,1,1,0,0,158.3,2.31,1,"15.40%",0,0,0,2,0,"7.70%","0.00%","50.00%","0.00%",15,8.5,"0.00%",21,1,"50.00%",1,0,0,"50.00%",0,1,1,0,0,"0.00%",2,2,0,0,0,"FCS",88,NA,NA,NA,88
"Luke Hansen","UTAHTC",21,7.29,"F","LB",2026,"Big Sky",36.6,54.7,NA,32.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,NA,NA,NA,NA,14,4,"21.40%","0",3,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,2,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",18,3,"25.00%",1,1,0,"25.00%",2,1,1,0,0,"0.00%",4,4,0,0,0,"FCS",352,NA,NA,NA,352
