"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Fernando Jeanty","W CAROLINA",118,39.3333333333333,3,27.33,"D"
"Josh Leath","STNY BROOK",48,24,2,27.16,"D"
"Bryce Wilson","MERRIMACK",30,15,2,27.15,"D"
"Jacob Bobic","CAL POLY",83,27.6666666666667,3,26.93,"D"
"Landon Carson","ALCORN ST",54,27,2,26.9,"D"
"Andrew Zook","LNDNWD",71,35.5,2,26.88,"D"
"Gustavo Bravo","BRYANT",89,29.6666666666667,3,26.86,"D"
"Jerry Martin","MURRAY ST",66,22,3,26.64,"D-"
"Kannon Matthews","DRAKE",36,18,2,26.62,"D-"
"Elias Sanders","PRVIEW A&M",41,20.5,2,26.6,"D-"
"Kyran Bourda","LAMAR",42,21,2,26.6,"D-"
"Dawson James","NC A&T",79,39.5,2,26.25,"D-"
"Adrian Stone","W CAROLINA",52,26,2,26.17,"D-"
"Grant Merritt","NICHOLLS",50,25,2,25.92,"D-"
"Habib Bello","SOUTHERN U",35,17.5,2,25.55,"D-"
"Jaylin Johnson","SACR HEART",61,30.5,2,25.44,"D-"
"Jakoby Diamond","W CAROLINA",65,21.6666666666667,3,25.39,"D-"
"Nico Guerra","TEXAS STHN",52,26,2,25.29,"D-"
"James Dunnemann II","FORDHAM",75,25,3,25.18,"D-"
"Tristen Graham","NEW HAMP",70,23.3333333333333,3,25.16,"D-"
"Gavin Rowell","W CAROLINA",43,21.5,2,25.12,"D-"
"Jalen Nicolas","W ILLINOIS",42,21,2,25.03,"D-"
"Tyher Howard-Thompson","HAMPTON",72,36,2,24.94,"D-"
"D'Shawn Kirby","YNGTOWN ST",51,25.5,2,24.85,"D-"
"Reece Satterwhite","LNDNWD",56,28,2,24.55,"D-"
"Chase Robinson","HAMPTON",47,23.5,2,24.5,"D-"
"Gerald Danner","PRESBYTERN",95,47.5,2,24.38,"D-"
"Luke Green","BUTLER",77,38.5,2,24.05,"D-"
"Gideon Spottsville","ALCORN ST",82,41,2,23.67,"D-"
